datetime,open,high,low,close,volume
2019-01-02,144.1642273096665,148.7090375958502,144.05919947724058,147.8783721923828,58576700
2019-01-03,145.70142743498377,146.33157978497172,142.73202042234897,143.04710388183594,74820200
2019-01-04,145.453183156539,149.9025226764872,144.8803160150912,149.16732788085938,74709300
2019-01-07,149.53969028568113,151.6784320691638,149.0527510507349,150.9432373046875,52059300
2019-01-08,152.32767912162282,152.8719181615784,150.09346684693196,152.30859375,49388700
2019-01-09,152.9005531190291,154.21817214421458,152.26084354608716,153.54981994628906,46491700
2019-01-10,152.3849835269423,154.0749568125092,151.52566100153157,153.98902893066406,38943400
2019-01-11,153.08197885867077,153.58801803412675,152.56638242810163,153.4257049560547,30176600
2019-01-14,152.1271857674301,152.7287100801181,151.4206336313995,152.0699005126953,30710200
2019-01-15,152.7668643537107,155.2493317270519,152.6809364890678,155.03927612304688,40874200
2019-01-16,155.29709216888463,156.3760130359159,154.95336606950215,155.0106658935547,33812200
2019-01-17,154.5141426280303,156.92976759132435,154.26590170942924,156.23277282714844,39329000
2019-01-18,157.33078714646118,158.51473569452943,156.41419403807296,157.779541015625,57183200
2019-01-22,156.6433275147163,156.71971269824772,153.49250789671987,154.61917114257812,56711700
2019-01-23,155.41165316912387,156.1181906307849,153.072413346114,154.81967163085938,38106100
2019-01-24,155.32570818269798,156.05136013983042,154.73374122312916,155.82220458984375,32417800
2019-01-25,157.07298460204183,158.1614479936636,156.53830287548863,157.68405151367188,36515900
2019-01-28,155.65038497839228,155.74585555297276,154.43779358621956,155.73631286621094,33491200
2019-01-29,155.8222638676583,155.86046375834675,153.7121788302936,154.26596069335938,30784200
2019-01-30,156.01315211561615,158.76296029590648,155.52621298743276,158.19007873535156,41346500
2019-01-31,159.16396417709035,161.35044794842688,158.94436590229088,160.55796813964844,37258400
2019-02-01,159.76549543367247,160.97808647874677,159.44086934884416,159.88006591796875,32143700
2019-02-04,159.9087297589055,161.86605834960938,159.7655166345308,161.86605834960938,26718800
2019-02-05,162.0856722273822,163.48921925696897,162.01884428591865,163.2982635498047,28156400
2019-02-06,163.33644888913645,163.62287513988616,162.07611510989648,162.81130981445312,27970000
2019-02-07,161.38868484527399,161.78969621966328,159.40271334664087,160.62484741210938,42036200
2019-02-08,159.22131071167922,160.96858403707716,159.0399122394366,160.93994140625,29020700
2019-02-11,161.52231927400283,161.9137878744139,160.38611334884993,160.78712463378906,21434100
2019-02-12,161.9615170260332,163.40324899554577,161.6750762550817,163.16455078125,29722100
2019-02-13,163.89018058732862,164.37713424629575,163.097715372936,163.27911376953125,26094100
2019-02-14,162.69673796003218,164.0620996651088,162.15251347041834,163.47967529296875,30326800
2019-02-15,164.72086533739756,164.75905064076144,163.40324655211333,164.16708374023438,32521700
2019-02-19,163.6610645244502,164.98822615409836,163.63242190121196,164.49172973632812,19487700
2019-02-20,164.6063479233117,165.2556148991313,163.5751840499904,164.463134765625,32593000
2019-02-21,164.0238547817858,164.47260857993902,162.99269134026608,163.86154174804688,25207400
2019-02-22,164.21488021922983,165.1887587491175,164.12893776272074,165.07418823242188,27735400
2019-02-25,166.33446857630366,166.76412244440644,165.56107413093946,165.6756591796875,32608800
2019-02-26,165.2746823513627,166.37268852840353,164.9977842089532,165.84754943847656,21939700
2019-02-27,165.08369845515168,165.94302086834384,163.99523505362922,165.7425079345703,25162000
2019-02-28,165.2269710103389,165.95260861874414,164.8927875529614,165.3606414794922,25085500
2019-03-01,166.5540902191779,166.75458858689657,165.35104173692716,166.50634765625,31431200
2019-03-04,167.60435186972703,167.84305011269169,164.6731450219927,166.5349884033203,38063500
2019-03-05,166.65908813476562,167.17466984254196,165.83796573424618,166.65908813476562,22319900
2019-03-06,166.82150734411573,166.8501499811683,165.44660248962714,165.7139434814453,27194600
2019-03-07,165.29377846746885,165.35106372300547,163.06910877388177,163.68017578125,39407400
2019-03-08,161.8469554141968,163.5178431562374,161.68464235324817,163.43191528320312,39303200
2019-03-11,164.10984206903333,166.94557873082096,164.08119944166066,166.83099365234375,30518400
2019-03-12,167.2701621674801,168.17721246359633,166.86915091769131,167.74755859375,33953500
2019-03-13,168.61643477086477,169.88629652827095,168.37773654189635,169.0078887939453,42426100
2019-03-14,169.12250793924832,169.32300633336354,168.6737540128178,168.72149658203125,23751500
2019-03-15,169.38025806945404,170.79336207979668,169.26568758120388,170.28732299804688,38192000
2019-03-18,170.2146514742382,171.2094516711474,169.87029980538523,170.6929168701172,32935100
2019-03-19,171.39113897479314,172.1755010409298,170.53982735902179,171.2667999267578,36893300
2019-03-20,171.27636959890333,172.99812762512659,170.4920220842065,171.94593811035156,50105000
2019-03-21,171.42942086898657,174.88249703098901,171.41028616962532,174.63380432128906,42428500
2019-03-22,173.87815636431912,174.34686168026096,170.61638304522566,170.79812622070312,70794500
2019-03-25,170.17636298036396,171.0659294347799,169.23895248122832,170.47288513183594,46336500
