datetime,open,high,low,close,volume
2019-01-02,70.05957794189453,70.06795705783185,70.03444698547536,70.05957794189453,5380200
2019-01-03,70.0680088668343,70.23555296110779,70.05962974470138,70.2020492553711,5284600
2019-01-04,70.0931447326475,70.10152385536509,70.05126190185547,70.05126190185547,5969500
2019-01-07,70.07639114108193,70.09314299470378,70.00099182128906,70.00099182128906,3632600
2019-01-08,69.97585066710326,70.00098163957962,69.95071969462688,69.95909881591797,2061600
2019-01-09,69.95911227527387,70.01775335279957,69.95911227527387,69.99262237548828,4161900
2019-01-10,70.04288104244041,70.05963289606227,69.99261909017703,70.00099182128906,4037300
2019-01-11,70.0428695678711,70.05962141874863,70.03449044673394,70.0428695678711,2057100
2019-01-14,70.05962141874863,70.07637966102291,69.89207734438624,70.0428695678711,1872800
2019-01-15,70.07644858738657,70.08482771676532,70.04293846127457,70.06806945800781,3311300
2019-01-16,70.0345036564203,70.05963463317511,70.01775180238307,70.05126190185547,3262200
2019-01-17,70.05124868900823,70.05962141874863,70.0177385958564,70.0428695678711,2507700
2019-01-18,70.01773250234488,70.02610523135661,69.96746417129353,69.98422241210938,4135300
2019-01-22,70.0177385958564,70.0428695678711,70.00935947471926,70.0428695678711,4049800
2019-01-23,70.01775031573314,70.05126041449404,70.00099207065378,70.026123046875,7921700
2019-01-24,70.07636056620464,70.1014915313715,70.05960232849674,70.0847396850586,2013000
2019-01-25,70.05963872968911,70.06801785289663,70.02612862825731,70.03450775146484,1603500
2019-01-28,70.03449044673394,70.06800053988577,70.0261113255968,70.0428695678711,5781000
2019-01-29,70.05958911652661,70.08472646834802,70.05958911652661,70.07634735107422,4065700
2019-01-30,70.07638216358609,70.16853332519531,70.05962392071332,70.16853332519531,3635000
2019-01-31,70.19368563521134,70.24394759631402,70.19368563521134,70.2271957397461,7267100
2019-02-01,70.19522014594715,70.2120088154773,70.14486694335938,70.14486694335938,7391200
2019-02-04,70.15325487512311,70.16164920988818,70.12807827382923,70.14486694335938,9052500
2019-02-05,70.1364726085943,70.17004354465327,70.1364726085943,70.14486694335938,3074100
2019-02-06,70.18689288362712,70.19528722641405,70.16171625827378,70.17850494384766,2689800
2019-02-07,70.22044934791174,70.2456259680649,70.20366706881168,70.22884368896484,2483100
2019-02-08,70.27082463555088,70.28760691838717,70.25403594970703,70.25403594970703,2459500
2019-02-11,70.22884368896484,70.2456259680649,70.22044934791174,70.22884368896484,3230700
2019-02-12,70.22883806596693,70.23723240634793,70.21205578821058,70.22044372558594,2366000
2019-02-13,70.17847643166164,70.20365304678619,70.17008209228516,70.17008209228516,3539200
2019-02-14,70.25400342707734,70.27079210514923,70.22043247393817,70.26239776611328,5773800
2019-02-15,70.2456259680649,70.2456259680649,70.22884368896484,70.22884368896484,3556400
2019-02-19,70.26243066873404,70.27921295166016,70.24564198280031,70.27921295166016,8248500
2019-02-20,70.27081298828125,70.29598960986647,70.25402430522009,70.27081298828125,2679800
2019-02-21,70.25401506796592,70.25401506796592,70.23723279011787,70.24562072753906,2136700
2019-02-22,70.26241902693691,70.31277227037982,70.26241902693691,70.29598999023438,2640800
2019-02-25,70.2708077480523,70.28759002685547,70.25401906624312,70.28759002685547,2964300
2019-02-26,70.30434779865246,70.32113647460938,70.28756552569934,70.32113647460938,4570700
2019-02-27,70.2959562427035,70.3043441772461,70.27077963306877,70.3043441772461,2463500
