datetime,open,high,low,close,volume
2022-11-29,12.17,12.31,11.504999999999995,11.669999999999998,6800256.0
2022-11-30,11.879999999999995,14.02,11.525,14.01,13034623.0
2022-12-01,13.799999999999995,14.349999999999998,12.94,13.33,11876748.0
2022-12-02,13.389999999999995,13.389999999999995,12.12,12.97,9291065.0
2022-12-05,12.95,13.15,12.205,12.669999999999998,6380762.0
2022-12-06,12.72,12.739999999999998,11.385,11.75,8848959.0
2022-12-07,11.72,11.919999999999998,11.169999999999998,11.69,10938390.0
2022-12-08,11.79,12.759999999999998,11.65,12.689999999999998,9126555.0
2022-12-09,12.86,13.14,12.1,12.239999999999998,9061702.0
2022-12-12,12.249999999999998,13.029999999999998,11.945,13.019999999999998,6071914.0
2022-12-13,13.049999999999995,15.499999999999998,13.009999999999998,13.68,23876465.0
2022-12-14,13.769999999999998,14.025,12.545,12.9,20197766.0
2022-12-15,12.56,12.56,11.3,11.3,9807952.0
2022-12-16,11.0,11.475,10.769999999999998,11.08,8412644.0
2022-12-19,11.249999999999998,11.3,10.35,10.68,6197479.0
2022-12-20,10.4,10.744999999999996,10.169999999999998,10.64,7710815.0
2022-12-21,10.66,11.27,10.53,11.159999999999998,6804224.0
2022-12-22,11.29,11.29,9.115,9.74,11124368.0
2022-12-23,9.77,10.029999999999998,9.23,9.73,7673538.0
2022-12-27,9.999999999999998,9.999999999999998,9.135,9.22,6913953.0
2022-12-28,9.259999999999998,9.42,8.745,8.949999999999998,6929608.0
2022-12-29,8.96,9.825,8.939999999999998,9.689999999999998,9384879.0
2022-12-30,9.5,9.759999999999998,9.06,9.73,5325992.0
2023-01-03,9.96,10.21,9.2,9.37,8470495.0
2023-01-04,9.659999999999998,10.27,9.53,10.06,11400854.0
2023-01-05,10.039999999999996,10.25,9.54,9.6,7076849.0
2023-01-06,9.63,11.06,9.39,10.849999999999998,9750788.0
2023-01-09,10.94,12.265,10.94,11.519999999999998,10752274.0
2023-01-10,11.45,12.089999999999998,11.189999999999998,12.05,7716982.0
2023-01-11,11.89,12.429999999999998,11.655,12.359999999999998,6814240.0
2023-01-12,12.429999999999998,13.07,11.81,12.78,12801329.0
2023-01-13,12.79,12.995,12.259999999999998,12.87,6383686.0
2023-01-17,12.699999999999998,13.429999999999998,12.65,12.94,5762918.0
2023-01-18,13.099999999999998,13.749999999999998,12.749999999999998,12.759999999999998,7082846.0
2023-01-19,12.699999999999998,12.82,11.63,11.879999999999995,9311965.0
2023-01-20,11.949999999999998,12.9,11.755,12.9,7292099.0
2023-01-23,12.93,14.9,12.9,14.79,9680713.0
2023-01-24,14.679999999999998,14.84,14.15,14.169999999999998,7540465.0
2023-01-25,14.02,14.7,13.335,14.65,8197184.0
2023-01-26,14.8,15.3,14.304999999999998,14.609999999999998,9966592.0
2023-01-27,14.56,15.35,14.33,14.96,9714708.0
2023-01-30,14.47,14.614999999999998,13.73,13.81,7911192.0
2023-01-31,13.499999999999998,14.81,13.06,14.48,9533571.0
2023-02-01,14.57,17.28,14.47,17.009999999999998,14128987.0
2023-02-02,17.2,18.395,16.71,17.2,10698463.0
2023-02-03,16.959999999999997,18.12,16.595,16.84,8853756.0
2023-02-06,16.42,16.855,15.86,16.299999999999997,7570112.0
2023-02-07,16.12,17.849999999999998,16.11,17.56,11323384.0
2023-02-08,17.63,17.859999999999996,16.359999999999996,16.49,6306286.0
2023-02-09,16.999999999999996,17.889999999999997,16.219999999999995,16.63,6994450.0
2023-02-10,16.58,16.7,15.255,15.81,7072569.0
2023-02-13,15.800000000000004,16.61,15.57,16.53,4394518.0
2023-02-14,16.47,17.525,15.68,17.049999999999997,9746269.0
2023-02-15,16.66,17.66,16.435,17.62,6373626.0
2023-02-16,17.67,17.67,15.849999999999998,15.9,7544327.0
2023-02-17,15.800000000000004,16.13,15.044999999999998,15.6,6356168.0
2023-02-21,14.98,15.3,13.894999999999998,13.929999999999998,5676494.0
2023-02-22,14.02,14.609999999999998,13.545,14.579999999999998,5787939.0
2023-02-23,14.679999999999998,15.33,14.289999999999996,14.96,8075924.0
2023-02-24,14.759999999999998,14.889999999999995,13.96,14.279999999999998,6540122.0
2023-02-27,14.499999999999998,15.0,14.46,14.579999999999998,5164510.0
2023-02-28,14.46,15.265,14.32,14.43,3869237.0
2023-03-01,14.8,15.215,14.489999999999998,14.759999999999998,4853876.0
2023-03-02,14.419999999999998,15.235,13.665,14.88,5959627.0
2023-03-03,14.96,15.759999999999998,14.654999999999998,15.7,5930968.0
2023-03-06,15.779999999999998,16.239999999999995,15.044999999999998,15.16,4749939.0
2023-03-07,15.3,15.42,14.489999999999998,14.65,5808447.0
2023-03-08,14.7,15.89,14.64,15.759999999999998,5287119.0
2023-03-09,15.539999999999996,16.53,14.77,14.82,8400199.0
2023-03-10,14.79,15.429999999999998,13.82,14.179999999999998,11352244.0
2023-03-13,14.8,14.95,13.16,14.199999999999998,14438898.0
2023-03-14,14.12,15.53,13.81,15.22,10715408.0
2023-03-15,15.26,15.409999999999998,13.759999999999998,14.78,13082532.0
2023-03-16,14.8,16.52,14.304999999999998,16.319999999999997,10563244.0
2023-03-17,16.550000000000004,16.895,15.829999999999998,16.16,6840889.0
2023-03-20,15.89,16.78,15.55,16.51,4935371.0
2023-03-21,16.690000000000005,17.525,15.939999999999998,16.7,5485887.0
2023-03-22,16.57,18.015,16.01,16.259999999999998,7727336.0
2023-03-23,16.66,18.17,16.63,17.49,8419302.0
2023-03-24,17.719999999999995,17.789999999999996,16.05,16.6,7440306.0
2023-03-27,16.57,16.939999999999998,15.814999999999998,16.07,4593374.0
2023-03-28,15.91,16.03,14.904999999999998,15.660000000000004,5166893.0
2023-03-29,16.04,17.465,15.98,17.089999999999996,7768651.0
2023-03-30,17.31,18.29,17.27,17.98,5895371.0
2023-03-31,17.92,18.33,17.435,18.3,5114219.0
2023-04-03,18.0,18.155,17.14,17.65,4465585.0
2023-04-04,17.66,18.1,16.515,16.82,5371258.0
2023-04-05,16.73,16.73,15.385,15.7,7467163.0
2023-04-06,15.81,16.005,15.095,15.79,4918093.0
2023-04-10,15.63,16.51,15.13,16.51,5002583.0
