datetime,open,high,low,close,volume
2020-05-29 00:00:00+00:00,100.02,100.02,100.02,100.02,4599.0
2020-06-02 00:00:00+00:00,100.02,100.02,100.02,100.02,1000.0
2020-06-09 00:00:00+00:00,100.02,100.02,100.02,100.02,50.0
2020-06-10 00:00:00+00:00,100.02,100.02,100.02,100.02,2340.0
2020-06-11 00:00:00+00:00,100.02,100.03,100.02,100.03,37695.0
2020-06-17 00:00:00+00:00,100.02,100.02,100.02,100.02,200.0
2020-06-25 00:00:00+00:00,100.02,100.02,100.02,100.02,5000.0
2020-06-26 00:00:00+00:00,100.03,100.03,100.02,100.02,5300.0
2020-06-30 00:00:00+00:00,100.025,100.025,100.025,100.025,690.0
2020-07-14 00:00:00+00:00,100.02,100.02,100.02,100.02,200.0
2020-07-17 00:00:00+00:00,100.02,100.02,100.02,100.02,5.0
2020-07-29 00:00:00+00:00,100.02,100.02,100.02,100.02,75.0
2020-07-31 00:00:00+00:00,100.03,100.03,100.03,100.03,879.0
2020-08-03 00:00:00+00:00,100.02,100.02,100.02,100.02,40.0
2020-08-04 00:00:00+00:00,100.02,100.02,100.02,100.02,45.0
2020-08-05 00:00:00+00:00,100.01,100.02,100.01,100.02,2904.0
2020-08-10 00:00:00+00:00,100.01,100.01,100.01,100.01,3002.0
2020-08-12 00:00:00+00:00,100.01,100.01,100.01,100.01,45000.0
2020-08-14 00:00:00+00:00,100.03,100.03,100.03,100.03,100.0
2020-08-20 00:00:00+00:00,100.03,100.03,100.03,100.03,96.0
2020-09-03 00:00:00+00:00,100.02,100.02,100.02,100.02,2.0
2020-09-04 00:00:00+00:00,100.02,100.02,100.02,100.02,301.0
2020-09-09 00:00:00+00:00,100.02,100.02,100.02,100.02,4900.0
2020-09-14 00:00:00+00:00,100.02,100.02,100.02,100.02,19.0
2020-09-15 00:00:00+00:00,100.02,100.02,100.02,100.02,347.0
2020-09-17 00:00:00+00:00,100.02,100.02,100.02,100.02,593.0
2020-09-22 00:00:00+00:00,100.02,100.02,100.02,100.02,1999.0
2020-09-23 00:00:00+00:00,100.02,100.02,100.02,100.02,3000.0
2020-09-24 00:00:00+00:00,100.02,100.02,100.02,100.02,22.0
2020-09-28 00:00:00+00:00,100.025,100.025,100.02,100.02,300.0
2020-10-05 00:00:00+00:00,100.02,100.02,100.02,100.02,100.0
2020-10-06 00:00:00+00:00,100.01,100.01,100.01,100.01,3000.0
2020-10-07 00:00:00+00:00,100.01,100.02,100.01,100.02,8500.0
2020-10-08 00:00:00+00:00,100.02,100.02,100.01,100.01,5819.0
2020-10-12 00:00:00+00:00,100.02,100.02,100.02,100.02,950.0
